marker_id,corpus,split,wearer,meeting_id,preceding_turns,wearer_next_utterance,wearer_profile_terms,label,notes,annotator,saved_at
icsi/Val/000062/62184,icsi,Val,fe016,Buw001,"Speaker 2: But but thr three months from now if for some reason I get really interested in dialogue, and I'm"" well what is what was that part that that that, uh, Mari was saying?""
Speaker 1: Yeah, like Jim Bass says"" add a few lines on dialogue in your next perf""
Speaker 6: Uh
Speaker 2: Yeah. Yeah. And then I'm trying to fi I mean, that's that's when I look in general when I look things up most, is when it's something that
Speaker 6: Yeah.",(wearer's next turn has no words -- a non-lexical vocalisation such as a laugh or breath),"mari(9), funding(4), turn(3), uw(3), conversations(2), darpa(2), dialogue(2), jane(2), jeff(2), katrin(2), language(2), ldc(2), microphone(2), microphones(2), really good idea(2), site(2), speaker(2), telephone(2), transcriber(2), transcription(2)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000180/102310,icsi,Train,me011,Bsr001,"Speaker 4: The order, yeah.
Speaker 2: Just the order, OK?
User: But, so I have a bunch of tools for generating these and for helping transcribe them. Since you know what you know what the transcript is you don't have to type it in, you just have to segment it.
Speaker 5: Mm - hmm.
User: So I have tools for doing that. Using X - X Waves, Tcl - TK, Perl, and maybe some C programs too.",Well I I don't have any of the print outs.,"jane(21), dan(17), transcription(11), transcriber(8), tools(8), user interface(6), p z ms(5), pda(5), mike number(5), speaker change(5), stress(5), form(4), machine(4), money(4), speaker(4), transcripts(4), thanks(4), time alignment(4), tool(4), adam janin(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000180/33155,icsi,Train,me011,Bsr001,"Speaker 3: But, um, I don't know how they, uh, actually went about. Um. Cuz they were saying some some some up to eight speakers. Maybe they maybe some other data for that part, you're right.
Speaker 4: Uh - huh.
User: I mean, just mixing it wouldn't work because the channel characteristics are too different.
Speaker 3: No, no.
Speaker 2: Mmm.","So, uh, what we what we were working on here was parts of Broadcast News.","jane(21), dan(17), transcription(11), transcriber(8), tools(8), user interface(6), p z ms(5), pda(5), mike number(5), speaker change(5), stress(5), form(4), machine(4), money(4), speaker(4), transcripts(4), thanks(4), time alignment(4), tool(4), adam janin(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000195/85295,icsi,Train,me013,Bmr008,"Speaker 3: Nope, not the last page.
Speaker 5: Um.
Speaker 3: Where was it? It was one of the tables.
User: What?
Speaker 5: How define?",experiments? Do you have a pitch detector that you're using?,"overlaps(17), training(15), ibm(15), language(15), jane(12), jose(12), other hand(10), discussion(10), list(10), htk(10), plp(10), ti - digits(9), silence(9), aurora(9), spanish(9), combinations(8), nets(8), dan(7), andreas(7), effect(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000191/23308,icsi,Train,me012,Bed012,"Speaker 3: We
User: Is that your point?
Speaker 3: Well, no. I I guess my question is, Is the reason that we can make a node f or OK. So, lemme see if I'm confused. Are we going to make a node for every question? Does that make sense? Or not.
User: For every question? Like
Speaker 3: Every construction.","I don't Not necessarily, I would think. I mean, it's not based on constructions, it's based on things like, uh, there's gonna be a node for Go - there or not, and there's gonna be a node for Enter, View, Approach.","node(12), probabilities(11), probability(9), landmark(7), javabayes(6), admission fee(5), mode(5), nodes(5), values(5), bayes(4), context(4), probability distribution(4), xml(4), experts(4), guys(4), business(3), nice walls(3), other ones(3), purposes(3), three possibilities(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000063/66426,icsi,Train,fn002,Bro004,"Speaker 1: I don't what their scripts are set up to do for the Aurora stuff, but
Speaker 5: Yeah.
Speaker 2: Something that we haven't really settled on yet is other than this Aurora stuff, uh what do we do, large vocabulary training slash testing for uh tandem systems. Cuz we hadn't really done much with tandem systems for larger stuff. Cuz we had this one collaboration with CMU and we used SPHINX. Uh, we're also gonna be collaborating with SRI and we have their have theirs. Um So I don't know Um. So I I think the the advantage of going with the neural net thing is that we're gonna use the neural net trainings, no matter what,
Speaker 7: OK.
Speaker 2: for a lot of the things we're doing, whereas, w exactly which HMM Gaussian - mixture - based HMM thing we use is gonna depend uh So with that, maybe we should uh go to our digit recitation task. And, it's about eleven fifty. Canned. Uh, I can I can start over here. Two zero one one dash two zero three zero O six nine zero six zero one four two three zero five one zero eight one four zero zero four seven two two six one seven four two eight seven eight nine nine seven five nine. O. zero. one zero","Uh, transcript number one nine nine one two O one zero. O nine zero eight two seven six one nine three three four","spanish(9), htk(6), albayzin(5), database(4), italian(4), labels(4), neural network(4), spain(4), program(3), ascii format(2), cube(2), hm - hmm(2), labecut(2), label(2), language(2), mexican(2), more phone(2), sampa(2), timit(2), albayz(1)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/1164,icsi,Val,me011,Bns001,"Speaker 2: So
User: And I'm gonna go ahead and start by reading the digit strings, just to give you an example of how to do it. And so the first thing to do is read the transcript number which is on the right hand side there. So this is transcript one five five one dash one five seven zero two seven three four five zero zero seven one six eight four four nine five two four seven O six O zero one two O O two two O four four one seven five five three six six eight seven eight nine O O nine O one one five nine two four six six two O five And so if you could just go around the table and read them out.
Speaker 3: OK, should I next?
User: Yep
Speaker 3: OK, transcript is one seven three one dash one seven five O O one nine nine O one three zero seven six seven five",If you could sign that?,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000184/23638,icsi,Train,me012,Bed003,"Speaker 3: That all you want?
User: Yes.
Speaker 3: OK. So let's see. I want
User: "" Go"" and, right,"" query"".
Speaker 3: to query, right? the mode.","So that is the probability that they're Entering, Vista - ing or Tango - ing. And uh","bayes(1), bayes - net(1), certain construction(1), certain uh stem(1), eight o(1), later this week(1), like the presence(1), o o(1), packages(1), parse(1), presence(1), probabilities(1), smartkom(1), smartkom system(1), three five seven o(1), two o(1), two six o(1), uh deeper understanding(1), uh plan(1)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000261/31521,icsi,Val,me018,Bmr029,"User: I mean, I can certainly help with, uh, retraining the short male models,
Speaker 2: Right.
User: uh, once we have the new data.
Speaker 1: You have models of short males?
Speaker 2: Yeah. Um Right. Uh, let's see. The the You you can I mean you could",The top one is done. I c,"aurora(24), models(22), machine(21), net(20), transcript l(18), ibm(17), htk(17), andreas(16), plp(15), experiment(14), experiments(14), jane(14), beep(13), boundaries(13), gaussians(13), phone(12), state(12), timit(11), training(11), stephane(11)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/5475,icsi,Test,fe008,Btr002,"Speaker 2: Right.
Speaker 5: Right.
User: but, um, it's, you know, conceivable. And then,
Speaker 4: Hmm.
User: um, let's see. There's one other here I thought was interesting.",This is Jerry Feldman.,"overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000339/32715,icsi,Train,mn007,Bro017,"Speaker 2: Hmm.
User: Yeah. Well, we have a document that explain
Speaker 4: Necessary to to include the bi the bibliography. Mm - hmm.
User: a big part of the experiments, but it's not, yeah, finished yet. Mm - hmm.
Speaker 2: So have you been running some new experiments? I I thought I saw some jobs of yours running on some of the machine","removing C - zero or C - one from the the vector of parameters, and we noticed that C - one is almost not useful at all.","italian(32), vad(26), plp(23), msg(20), network(20), french(17), aurora(16), networks(16), result(16), spanish(16), spectral subtraction(16), ogi(15), training(15), klt(14), htk(13), timit(13), error rate(13), neural network(13), table(13), ti - digits(13)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/2051,icsi,Val,me011,Bns001,"User: Yep
Speaker 3: OK, transcript is one seven three one dash one seven five O O one nine nine O one three zero seven six seven five one seven four two O two three four six one eight seven seven four zero seven eight six four eight nine five O zero one zero three two three four three seven O five three zero two six nine seven nine seven eight nine O nine
Speaker 4: OK, this is transcript one five seven one, one five nine zero. three nine five four seven seven O five nine six seven O O six one nine one six four two O seven one zero three one eight zero zero nine eight five two three four zero zero one seven six three five seven seven eight nine nine three nine six O zero one three one eight five seven four three
User: If you could sign that?
Speaker 2: OK, Transcript script one four one one dash one four thre uh three zero. seven six four six three seven four eight six six four seven nine nine O O zero zero six two two eight zero one two five three four four six O two five six four four six six eight one five seven O eight O three zer zero three five three two",Thanks.,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000380/3533,icsi,Train,mn015,Bed017,"Speaker 2: Once again.
Speaker 5: Once again, right, together. Um, so we haven't had a meeting for a while, and and probably won't have one next week, I think a number of people are gone. Um, so Robert, why don't you bring us up to date on where we are with EDU?
User: Um, uh in a in a smaller group we had uh, talked and decided about continuation of the data collection. So Fey's time with us is almost officially over, and she brought us some thirty subjects and, t collected the data, and ten dialogues have been transcribed and can be looked at. If you're interested in that, talk to me. Um, and we found another uh, cogsci student who's interested in playing wizard for us. Here we're gonna make it a little bit more complicated for the subjects, uh this round. She's actually suggested to look um, at the psychology department students, because they have to partake in two experiments in order to fulfill some requirements. So they have to be subjected, before they can actually graduate. And um, we want to design it so that they really have to think about having some time, two days, for example, to plan certain things and figure out which can be done at what time, and, um, sort of package the whole thing in a in a re in a few more complicated um, structure. That's for the data collection. As for SmartKom, I'm the last SmartKom meeting I mentioned that we have some problems with the synthesis, which as of this morning should be resolved.
Speaker 5: Good.
User: And, so,","Plus, Johno and I are meeting tomorrow, so","german(29), nuh(29), ontology(26), input(23), discourse(22), johno(21), bayes(21), user(20), object(19), smartkom(18), xml(18), belief(17), intention(17), bayes - net(17), net(16), fey(16), heidelberg(15), parser(15), situation(15), friday(14)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
